23A,242955,40.3058173,-87.93624761,"Blount silt loam, Lake Michigan Lobe, 0 to 2 percent slopes",33,33,5.12,8.89,14.45,18.51,Somewhat poorly drained,Somewhat poorly drained
223B2,243022,40.24292837,-87.9362823,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
235A,242979,40.35955587,-87.93631651,"Bryce silty clay, 0 to 2 percent slopes",15,15,3.24,6.12,11.55,16.16,Poorly drained,Poorly drained
146B2,243014,40.23876575,-87.93632388,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
530D2,243005,40.35107775,-87.93639798,"Ozaukee silt loam, 6 to 12 percent slopes, eroded",66,66,4.34,7.35,12,15.99,Moderately well drained,Moderately well drained
223B2,243022,40.25014821,-87.93641843,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
223B2,243022,40.24050818,-87.93643737,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
146B2,243014,40.24838633,-87.93647878,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
3473A,242995,40.30968806,-87.93663502,"Rossburg silt loam, 0 to 2 percent slopes, frequently flooded",,,5.46,10.93,20.47,29.24,Well drained,Well drained
623A,243010,40.30968806,-87.93663502,"Kishwaukee silt loam, 0 to 2 percent slopes",,,5.5,10.12,19.12,26.17,Well drained,Well drained
3473A,242995,40.32628239,-87.93667458,"Rossburg silt loam, 0 to 2 percent slopes, frequently flooded",,,5.46,10.93,20.47,29.24,Well drained,Well drained
387C3,243020,40.31583636,-87.93669101,"Ockley clay loam, 5 to 10 percent slopes, severely eroded",,,4.87,8.23,12.82,14.73,Well drained,Well drained
223B2,243022,40.24898681,-87.93686686,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
623A,243010,40.31504142,-87.93693627,"Kishwaukee silt loam, 0 to 2 percent slopes",,,5.5,10.12,19.12,26.17,Well drained,Well drained
387C3,243020,40.30997808,-87.93697113,"Ockley clay loam, 5 to 10 percent slopes, severely eroded",,,4.87,8.23,12.82,14.73,Well drained,Well drained
223D3,242973,40.2310378,-87.93718956,"Varna silty clay loam, 6 to 12 percent slopes, severely eroded",84,84,3.9,7.4,11.46,15.46,Moderately well drained,Moderately well drained
623A,243010,40.38128747,-87.937206,"Kishwaukee silt loam, 0 to 2 percent slopes",,,5.5,10.12,19.12,26.17,Well drained,Well drained
